customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8977-VRFFR,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,108.45,7734.72,No
7853-NLVZL,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.0,1281.43,No
7548-VMGWQ,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.12,562.72,Yes
2481-YTDLW,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.99,1019.89,Yes
2205-FPTLK,Male,0,No,Yes,49,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,67.25,3440.56,No
1589-MGHRG,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),88.2,3609.4,No
7097-FTHAO,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.11,548.85,Yes
1942-ZWXPE,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.97,689.59,No
3546-DTPXO,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.93,1618.06,No
7181-NONKK,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.25,463.06,No
8856-XEVWJ,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.16,3103.2,Yes
4659-SIJQR,Female,0,No,No,10,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.15,737.28,Yes
8902-TWHIU,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.98,183.37,Yes
1088-FRAAZ,Female,1,No,No,21,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,82.89,1800.94,No
2317-NWYON,Male,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,72.97,3959.65,No
1126-GUOXB,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.4,821.94,Yes
2004-RLWUO,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),89.24,4884.56,No
3340-UDKSG,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.23,1751.2,No
9438-EYCAD,Male,0,No,No,33,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.77,2017.72,Yes
1794-OLONG,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,97.12,7305.1,No
8511-DLZEE,Female,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.19,2725.02,No
7154-IQICV,Female,1,No,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.55,3007.11,No
8465-RILXM,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,81.53,2966.82,No
3529-SEKKU,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.31,949.96,No
2542-VNYSX,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.27,1717.36,No
6402-UQMHL,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.48,6972.85,No
4570-BJSQT,Male,0,Yes,No,56,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.79,3105.04,No
8432-XLNNH,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,66.29,205.9,Yes
1728-HBGQZ,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.88,1878.32,No
2575-KXBHL,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.36,225.33,Yes
8158-IICSP,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,59.05,340.44,Yes
7696-PSPGN,Male,0,No,No,58,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,53.06,2964.14,No
2956-POODH,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),59.94,4097.72,No
5326-LBXNV,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.94,298.0,Yes
7241-YCPBX,Female,1,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.02,459.21,Yes
4342-EORRY,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.02,195.31,Yes
2420-QUWAR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),108.9,7534.52,No
4122-MIKEM,Female,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),62.17,3306.92,No
6289-MANBD,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,82.04,4269.51,No
7172-AJRZH,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.63,3149.5,Yes
7460-IRFOP,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,98.42,3668.17,No
4096-TRZAG,Male,0,No,No,13,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,73.69,962.5,Yes
4478-MUGYZ,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,91.04,361.61,Yes
7671-OMRFT,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.64,5827.62,No
1492-CKPAS,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.05,1905.02,Yes
7312-OJQZS,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.22,611.67,No
6867-DVXDE,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.0,1540.12,No
6431-PIJFE,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.54,716.68,Yes
4932-GBQMK,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.51,2225.62,Yes
1793-JLHWN,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.26,419.09,Yes
2248-KCUCO,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.24,2013.06,No
8368-VVKND,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.41,305.23,No
7204-AMUZN,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.01,546.8,No
2903-ATTJB,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),86.41,5071.28,No
8124-RMPIL,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.79,3508.15,Yes
5131-RCAQG,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.27,598.69,No
6154-AHLVY,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.85,75.2,Yes
6297-HCQRZ,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.07,1795.85,No
3172-GXUJN,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.26,68.48,Yes
5324-FDFRM,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.0,5191.74,No
3902-QJCYB,Female,1,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,78.03,5435.85,No
3285-TGXLI,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,88.67,1259.43,No
1552-DBVVI,Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.7,152.19,Yes
6825-NNDQO,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),60.19,582.99,Yes
2186-NGYSC,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.67,563.86,No
2257-QOWYH,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.62,2001.42,No
9559-RFGSH,Female,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.36,784.12,No
4915-TFJBX,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,61.18,3450.61,No
1436-FUJOA,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,71.85,5237.47,No
1542-XOKIB,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,81.82,2287.55,No
3406-YVQDX,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.74,4889.89,No
8216-AJWPY,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,81.02,250.92,Yes
2294-YBKAO,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.97,1093.11,No
8740-XUZSH,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.67,61.96,Yes
5086-VUZHU,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.83,1795.12,No
9116-FSODU,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,6180.12,No
3863-BFUZY,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,84.3,5778.42,No
6873-NKNQX,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.84,958.22,No
2633-ICAUP,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.44,315.17,No
3022-OOJCF,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.52,1044.96,Yes
6278-PZVMD,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.44,313.1,No
7609-SJYYU,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.36,173.67,Yes
1489-LMIUM,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.81,247.24,No
6048-HHLAK,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.49,221.97,No
5597-FZRDL,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.18,79.95,Yes
5834-RHPOU,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.34,78.62,No
8039-MDWVH,Male,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.77,1228.79,No
4414-IYIVJ,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.44,1178.5,No
8897-YMPGP,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.41,4537.85,No
6821-JCDAM,Male,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,92.35,2118.91,No
7719-HCZTD,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.22,870.79,No
4891-CJASS,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.12,136.99,Yes
3967-OKGBS,Female,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.53,299.24,Yes
5253-QHBFV,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.96,1409.98,No
8052-GXQJJ,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.87,898.95,Yes
2875-DIFPY,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.71,2167.59,No
7172-ITSNB,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,93.64,4819.97,No
6127-GKCQN,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,89.1,5060.48,No
3759-CEUNE,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),52.78,2659.67,No
6866-NXJOG,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,97.25,5162.36,Yes
1252-UPUDA,Female,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.68,1240.92,No
5452-XYSIH,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.94,1407.55,No
4521-DOFVL,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),52.22,1897.46,No
3261-BRAIC,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.11,570.04,Yes
6591-SWLQV,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.13,668.05,Yes
2574-IIKDG,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.68,1800.48,Yes
1712-VLQYO,Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.78,85.41,Yes
3594-ELTNE,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,76.5,5262.64,No
3896-RTWBH,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.15,397.83,No
5470-ETUJZ,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.25,159.46,Yes
2647-WQHST,Female,0,No,No,24,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.11,1695.8,No
6448-NSGPP,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.24,1512.53,No
8083-CTZVL,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),83.46,1857.79,No
1502-NVJPE,Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),82.15,922.22,No
4047-WWHMA,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,68.72,2464.53,No
1909-FJQWJ,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),58.21,2388.43,No
5752-GMXBD,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.08,2098.2,No
4132-IHSXM,Female,1,No,No,62,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.91,5278.89,No
4075-LMBSD,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.25,3233.68,No
8282-THYSE,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.52,100.36,Yes
8925-SIGNE,Female,0,No,No,1,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),83.15,81.47,No
7811-PEUOQ,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),63.62,4529.41,No
1306-PHMPC,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.31,1201.93,Yes
4775-VQIAU,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.48,342.98,No
6202-TKIUV,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,97.32,5467.9,No
7883-VEFOF,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,84.1,3490.12,No
7276-TYFFR,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.24,2096.05,Yes
3486-CCZLX,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.49,63.51,Yes
6884-AOJRP,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.58,168.02,Yes
2211-FJRLD,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.98,5900.39,No
9610-KGRMW,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),108.15,308.61,No
9142-FFRST,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.46,2485.21,No
6253-UBJBI,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.98,3797.26,No
7209-OAJFV,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,99.64,7174.01,No
8799-HYENR,Female,0,No,No,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,74.77,4841.6,No
8257-HTLAJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.66,5205.72,No
1442-AAOQB,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.89,1396.21,Yes
1947-EIVWX,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,94.51,6632.72,No
9361-ZYPAF,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,68.65,3333.0,No
3923-BUTYL,Female,1,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,86.74,6365.05,No
5350-HBYOI,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.87,199.62,Yes
3349-SDZFJ,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.33,24.15,Yes
8178-NGWOV,Male,0,No,No,25,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,87.24,2213.51,No
2409-IISIB,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,67.19,4116.93,No
4446-VNFFM,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.26,1607.89,No
7382-NHJIQ,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.51,6971.55,No
3160-XUCZW,Male,1,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.66,657.16,Yes
6593-OPMYU,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.99,91.31,Yes
9061-UOSRO,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.37,4689.38,No
